symbol,name,currency,price,price_open,day_high,day_low,52_week_high,52_week_low,day_change,change_pct,close_yesterday,market_cap,volume,volume_avg,shares,stock_exchange_long,stock_exchange_short,timezone,timezone_name,gmt_offset,last_trade_time
MMM,3M Co,USD,207.78,209.29,209.50,206.20,221.69,176.87,-0.75,-0.36,208.53,119659877957,2858396,2102038,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:03:50
AAPL,Apple Inc.,USD,189.95,189.83,190.08,188.54,233.47,142.00,1.23,0.65,188.72,895667421610,23563961,28337479,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
FB,"Facebook, Inc. Common Stock",USD,166.69,166.39,167.19,164.81,218.62,123.02,1.14,0.69,165.55,475731433377,13455454,17229735,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
JPM,JPMorgan Chase & Co.,USD,101.23,101.54,101.99,100.59,119.24,91.11,0.52,0.52,100.71,331451427421,14523395,13732533,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:06
V,Visa Inc,USD,156.19,155.73,156.29,154.93,156.82,116.71,1.52,0.98,154.67,343158962953,12164689,9102565,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:13
XLNX,"Xilinx, Inc.",USD,126.79,128.65,129.22,125.91,130.57,62.54,0.22,0.17,126.57,32098663791,4083013,3362698,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ADBE,Adobe Inc,USD,266.49,265.47,266.75,264.20,277.61,204.95,2.96,1.12,263.53,130034057224,2097589,3185691,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ALL,Allstate Corp,USD,94.18,94.43,94.46,93.67,102.73,77.00,0.24,0.26,93.94,31264275441,2085246,1928343,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:50
AMZN,"Amazon.com, Inc.",USD,1780.75,1786.58,1792.86,1776.63,2050.50,1307.00,7.33,0.41,1773.42,874709742250,3320793,4386649,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
AXP,American Express Company,USD,109.30,110.20,110.39,109.14,114.55,89.05,0.14,0.13,109.16,91675126169,4891096,3200193,838748000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:01:23
MMM,3M Co,USD,207.78,209.29,209.50,206.20,221.69,176.87,-0.75,-0.36,208.53,119659877957,2858396,2102038,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:03:50
AAPL,Apple Inc.,USD,189.95,189.83,190.08,188.54,233.47,142.00,1.23,0.65,188.72,895667421610,23563961,28337479,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
FB,"Facebook, Inc. Common Stock",USD,166.69,166.39,167.19,164.81,218.62,123.02,1.14,0.69,165.55,475731433377,13455454,17229735,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
JPM,JPMorgan Chase & Co.,USD,101.23,101.54,101.99,100.59,119.24,91.11,0.52,0.52,100.71,331451427421,14523395,13732533,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:06
V,Visa Inc,USD,156.19,155.73,156.29,154.93,156.82,116.71,1.52,0.98,154.67,343158962953,12164689,9102565,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:13
XLNX,"Xilinx, Inc.",USD,126.79,128.65,129.22,125.91,130.57,62.54,0.22,0.17,126.57,32098663791,4083013,3362698,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ADBE,Adobe Inc,USD,266.49,265.47,266.75,264.20,277.61,204.95,2.96,1.12,263.53,130034057224,2097589,3185691,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ALL,Allstate Corp,USD,94.18,94.43,94.46,93.67,102.73,77.00,0.24,0.26,93.94,31264275441,2085246,1928343,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:50
AMZN,"Amazon.com, Inc.",USD,1780.75,1786.58,1792.86,1776.63,2050.50,1307.00,7.33,0.41,1773.42,874709742250,3320793,4386649,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
AXP,American Express Company,USD,109.30,110.20,110.39,109.14,114.55,89.05,0.14,0.13,109.16,91675126169,4891096,3200193,838748000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:01:23
MMM,3M Co,USD,207.78,209.29,209.50,206.20,221.69,176.87,-0.75,-0.36,208.53,119659877957,2858396,2102038,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:03:50
AAPL,Apple Inc.,USD,189.95,189.83,190.08,188.54,233.47,142.00,1.23,0.65,188.72,895667421610,23563961,28337479,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
FB,"Facebook, Inc. Common Stock",USD,166.69,166.39,167.19,164.81,218.62,123.02,1.14,0.69,165.55,475731433377,13455454,17229735,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
JPM,JPMorgan Chase & Co.,USD,101.23,101.54,101.99,100.59,119.24,91.11,0.52,0.52,100.71,331451427421,14523395,13732533,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:06
V,Visa Inc,USD,156.19,155.73,156.29,154.93,156.82,116.71,1.52,0.98,154.67,343158962953,12164689,9102565,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:13
XLNX,"Xilinx, Inc.",USD,126.79,128.65,129.22,125.91,130.57,62.54,0.22,0.17,126.57,32098663791,4083013,3362698,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ADBE,Adobe Inc,USD,266.49,265.47,266.75,264.20,277.61,204.95,2.96,1.12,263.53,130034057224,2097589,3185691,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ALL,Allstate Corp,USD,94.18,94.43,94.46,93.67,102.73,77.00,0.24,0.26,93.94,31264275441,2085246,1928343,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:50
AMZN,"Amazon.com, Inc.",USD,1780.75,1786.58,1792.86,1776.63,2050.50,1307.00,7.33,0.41,1773.42,874709742250,3320793,4386649,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
AXP,American Express Company,USD,109.30,110.20,110.39,109.14,114.55,89.05,0.14,0.13,109.16,91675126169,4891096,3200193,838748000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:01:23
MMM,3M Co,USD,207.78,209.29,209.50,206.20,221.69,176.87,-0.75,-0.36,208.53,119659877957,2858396,2102038,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:03:50
AAPL,Apple Inc.,USD,189.95,189.83,190.08,188.54,233.47,142.00,1.23,0.65,188.72,895667421610,23563961,28337479,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
FB,"Facebook, Inc. Common Stock",USD,166.69,166.39,167.19,164.81,218.62,123.02,1.14,0.69,165.55,475731433377,13455454,17229735,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
JPM,JPMorgan Chase & Co.,USD,101.23,101.54,101.99,100.59,119.24,91.11,0.52,0.52,100.71,331451427421,14523395,13732533,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:06
V,Visa Inc,USD,156.19,155.73,156.29,154.93,156.82,116.71,1.52,0.98,154.67,343158962953,12164689,9102565,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:13
XLNX,"Xilinx, Inc.",USD,126.79,128.65,129.22,125.91,130.57,62.54,0.22,0.17,126.57,32098663791,4083013,3362698,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ADBE,Adobe Inc,USD,266.49,265.47,266.75,264.20,277.61,204.95,2.96,1.12,263.53,130034057224,2097589,3185691,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ALL,Allstate Corp,USD,94.18,94.43,94.46,93.67,102.73,77.00,0.24,0.26,93.94,31264275441,2085246,1928343,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:50
AMZN,"Amazon.com, Inc.",USD,1780.75,1786.58,1792.86,1776.63,2050.50,1307.00,7.33,0.41,1773.42,874709742250,3320793,4386649,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
AXP,American Express Company,USD,109.30,110.20,110.39,109.14,114.55,89.05,0.14,0.13,109.16,91675126169,4891096,3200193,838748000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:01:23
MMM,3M Co,USD,207.78,209.29,209.50,206.20,221.69,176.87,-0.75,-0.36,208.53,119659877957,2858396,2102038,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:03:50
AAPL,Apple Inc.,USD,189.95,189.83,190.08,188.54,233.47,142.00,1.23,0.65,188.72,895667421610,23563961,28337479,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
FB,"Facebook, Inc. Common Stock",USD,166.69,166.39,167.19,164.81,218.62,123.02,1.14,0.69,165.55,475731433377,13455454,17229735,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
JPM,JPMorgan Chase & Co.,USD,101.23,101.54,101.99,100.59,119.24,91.11,0.52,0.52,100.71,331451427421,14523395,13732533,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:06
V,Visa Inc,USD,156.19,155.73,156.29,154.93,156.82,116.71,1.52,0.98,154.67,343158962953,12164689,9102565,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:13
XLNX,"Xilinx, Inc.",USD,126.79,128.65,129.22,125.91,130.57,62.54,0.22,0.17,126.57,32098663791,4083013,3362698,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ADBE,Adobe Inc,USD,266.49,265.47,266.75,264.20,277.61,204.95,2.96,1.12,263.53,130034057224,2097589,3185691,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ALL,Allstate Corp,USD,94.18,94.43,94.46,93.67,102.73,77.00,0.24,0.26,93.94,31264275441,2085246,1928343,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:50
AMZN,"Amazon.com, Inc.",USD,1780.75,1786.58,1792.86,1776.63,2050.50,1307.00,7.33,0.41,1773.42,874709742250,3320793,4386649,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
AXP,American Express Company,USD,109.30,110.20,110.39,109.14,114.55,89.05,0.14,0.13,109.16,91675126169,4891096,3200193,838748000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:01:23
MMM,3M Co,USD,207.78,209.29,209.50,206.20,221.69,176.87,-0.75,-0.36,208.53,119659877957,2858396,2102038,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:03:50
AAPL,Apple Inc.,USD,189.95,189.83,190.08,188.54,233.47,142.00,1.23,0.65,188.72,895667421610,23563961,28337479,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
FB,"Facebook, Inc. Common Stock",USD,166.69,166.39,167.19,164.81,218.62,123.02,1.14,0.69,165.55,475731433377,13455454,17229735,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
JPM,JPMorgan Chase & Co.,USD,101.23,101.54,101.99,100.59,119.24,91.11,0.52,0.52,100.71,331451427421,14523395,13732533,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:06
V,Visa Inc,USD,156.19,155.73,156.29,154.93,156.82,116.71,1.52,0.98,154.67,343158962953,12164689,9102565,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:13
XLNX,"Xilinx, Inc.",USD,126.79,128.65,129.22,125.91,130.57,62.54,0.22,0.17,126.57,32098663791,4083013,3362698,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ADBE,Adobe Inc,USD,266.49,265.47,266.75,264.20,277.61,204.95,2.96,1.12,263.53,130034057224,2097589,3185691,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ALL,Allstate Corp,USD,94.18,94.43,94.46,93.67,102.73,77.00,0.24,0.26,93.94,31264275441,2085246,1928343,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:50
AMZN,"Amazon.com, Inc.",USD,1780.75,1786.58,1792.86,1776.63,2050.50,1307.00,7.33,0.41,1773.42,874709742250,3320793,4386649,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
AXP,American Express Company,USD,109.30,110.20,110.39,109.14,114.55,89.05,0.14,0.13,109.16,91675126169,4891096,3200193,838748000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:01:23
MMM,3M Co,USD,207.78,209.29,209.50,206.20,221.69,176.87,-0.75,-0.36,208.53,119659877957,2858396,2102038,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:03:50
AAPL,Apple Inc.,USD,189.95,189.83,190.08,188.54,233.47,142.00,1.23,0.65,188.72,895667421610,23563961,28337479,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
FB,"Facebook, Inc. Common Stock",USD,166.69,166.39,167.19,164.81,218.62,123.02,1.14,0.69,165.55,475731433377,13455454,17229735,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
JPM,JPMorgan Chase & Co.,USD,101.23,101.54,101.99,100.59,119.24,91.11,0.52,0.52,100.71,331451427421,14523395,13732533,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:06
V,Visa Inc,USD,156.19,155.73,156.29,154.93,156.82,116.71,1.52,0.98,154.67,343158962953,12164689,9102565,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:13
XLNX,"Xilinx, Inc.",USD,126.79,128.65,129.22,125.91,130.57,62.54,0.22,0.17,126.57,32098663791,4083013,3362698,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ADBE,Adobe Inc,USD,266.49,265.47,266.75,264.20,277.61,204.95,2.96,1.12,263.53,130034057224,2097589,3185691,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ALL,Allstate Corp,USD,94.18,94.43,94.46,93.67,102.73,77.00,0.24,0.26,93.94,31264275441,2085246,1928343,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:50
AMZN,"Amazon.com, Inc.",USD,1780.75,1786.58,1792.86,1776.63,2050.50,1307.00,7.33,0.41,1773.42,874709742250,3320793,4386649,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
AXP,American Express Company,USD,109.30,110.20,110.39,109.14,114.55,89.05,0.14,0.13,109.16,91675126169,4891096,3200193,838748000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:01:23
MMM,3M Co,USD,207.78,209.29,209.50,206.20,221.69,176.87,-0.75,-0.36,208.53,119659877957,2858396,2102038,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:03:50
AAPL,Apple Inc.,USD,189.95,189.83,190.08,188.54,233.47,142.00,1.23,0.65,188.72,895667421610,23563961,28337479,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
FB,"Facebook, Inc. Common Stock",USD,166.69,166.39,167.19,164.81,218.62,123.02,1.14,0.69,165.55,475731433377,13455454,17229735,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
JPM,JPMorgan Chase & Co.,USD,101.23,101.54,101.99,100.59,119.24,91.11,0.52,0.52,100.71,331451427421,14523395,13732533,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:06
V,Visa Inc,USD,156.19,155.73,156.29,154.93,156.82,116.71,1.52,0.98,154.67,343158962953,12164689,9102565,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:13
XLNX,"Xilinx, Inc.",USD,126.79,128.65,129.22,125.91,130.57,62.54,0.22,0.17,126.57,32098663791,4083013,3362698,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ADBE,Adobe Inc,USD,266.49,265.47,266.75,264.20,277.61,204.95,2.96,1.12,263.53,130034057224,2097589,3185691,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ALL,Allstate Corp,USD,94.18,94.43,94.46,93.67,102.73,77.00,0.24,0.26,93.94,31264275441,2085246,1928343,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:50
AMZN,"Amazon.com, Inc.",USD,1780.75,1786.58,1792.86,1776.63,2050.50,1307.00,7.33,0.41,1773.42,874709742250,3320793,4386649,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
AXP,American Express Company,USD,109.30,110.20,110.39,109.14,114.55,89.05,0.14,0.13,109.16,91675126169,4891096,3200193,838748000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:01:23
MMM,3M Co,USD,207.78,209.29,209.50,206.20,221.69,176.87,-0.75,-0.36,208.53,119659877957,2858396,2102038,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:03:50
AAPL,Apple Inc.,USD,189.95,189.83,190.08,188.54,233.47,142.00,1.23,0.65,188.72,895667421610,23563961,28337479,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
FB,"Facebook, Inc. Common Stock",USD,166.69,166.39,167.19,164.81,218.62,123.02,1.14,0.69,165.55,475731433377,13455454,17229735,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
JPM,JPMorgan Chase & Co.,USD,101.23,101.54,101.99,100.59,119.24,91.11,0.52,0.52,100.71,331451427421,14523395,13732533,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:06
V,Visa Inc,USD,156.19,155.73,156.29,154.93,156.82,116.71,1.52,0.98,154.67,343158962953,12164689,9102565,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:13
XLNX,"Xilinx, Inc.",USD,126.79,128.65,129.22,125.91,130.57,62.54,0.22,0.17,126.57,32098663791,4083013,3362698,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ADBE,Adobe Inc,USD,266.49,265.47,266.75,264.20,277.61,204.95,2.96,1.12,263.53,130034057224,2097589,3185691,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ALL,Allstate Corp,USD,94.18,94.43,94.46,93.67,102.73,77.00,0.24,0.26,93.94,31264275441,2085246,1928343,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:50
AMZN,"Amazon.com, Inc.",USD,1780.75,1786.58,1792.86,1776.63,2050.50,1307.00,7.33,0.41,1773.42,874709742250,3320793,4386649,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
AXP,American Express Company,USD,109.30,110.20,110.39,109.14,114.55,89.05,0.14,0.13,109.16,91675126169,4891096,3200193,838748000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:01:23
MMM,3M Co,USD,207.78,209.29,209.50,206.20,221.69,176.87,-0.75,-0.36,208.53,119659877957,2858396,2102038,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:03:50
AAPL,Apple Inc.,USD,189.95,189.83,190.08,188.54,233.47,142.00,1.23,0.65,188.72,895667421610,23563961,28337479,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
FB,"Facebook, Inc. Common Stock",USD,166.69,166.39,167.19,164.81,218.62,123.02,1.14,0.69,165.55,475731433377,13455454,17229735,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
JPM,JPMorgan Chase & Co.,USD,101.23,101.54,101.99,100.59,119.24,91.11,0.52,0.52,100.71,331451427421,14523395,13732533,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:06
V,Visa Inc,USD,156.19,155.73,156.29,154.93,156.82,116.71,1.52,0.98,154.67,343158962953,12164689,9102565,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:13
XLNX,"Xilinx, Inc.",USD,126.79,128.65,129.22,125.91,130.57,62.54,0.22,0.17,126.57,32098663791,4083013,3362698,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ADBE,Adobe Inc,USD,266.49,265.47,266.75,264.20,277.61,204.95,2.96,1.12,263.53,130034057224,2097589,3185691,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ALL,Allstate Corp,USD,94.18,94.43,94.46,93.67,102.73,77.00,0.24,0.26,93.94,31264275441,2085246,1928343,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:50
AMZN,"Amazon.com, Inc.",USD,1780.75,1786.58,1792.86,1776.63,2050.50,1307.00,7.33,0.41,1773.42,874709742250,3320793,4386649,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
AXP,American Express Company,USD,109.30,110.20,110.39,109.14,114.55,89.05,0.14,0.13,109.16,91675126169,4891096,3200193,838748000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:01:23
MMM,3M Co,USD,207.78,209.29,209.50,206.20,221.69,176.87,-0.75,-0.36,208.53,119659877957,2858396,2102038,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:03:50
AAPL,Apple Inc.,USD,189.95,189.83,190.08,188.54,233.47,142.00,1.23,0.65,188.72,895667421610,23563961,28337479,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
FB,"Facebook, Inc. Common Stock",USD,166.69,166.39,167.19,164.81,218.62,123.02,1.14,0.69,165.55,475731433377,13455454,17229735,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
JPM,JPMorgan Chase & Co.,USD,101.23,101.54,101.99,100.59,119.24,91.11,0.52,0.52,100.71,331451427421,14523395,13732533,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:06
V,Visa Inc,USD,156.19,155.73,156.29,154.93,156.82,116.71,1.52,0.98,154.67,343158962953,12164689,9102565,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:13
XLNX,"Xilinx, Inc.",USD,126.79,128.65,129.22,125.91,130.57,62.54,0.22,0.17,126.57,32098663791,4083013,3362698,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ADBE,Adobe Inc,USD,266.49,265.47,266.75,264.20,277.61,204.95,2.96,1.12,263.53,130034057224,2097589,3185691,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ALL,Allstate Corp,USD,94.18,94.43,94.46,93.67,102.73,77.00,0.24,0.26,93.94,31264275441,2085246,1928343,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:50
AMZN,"Amazon.com, Inc.",USD,1780.75,1786.58,1792.86,1776.63,2050.50,1307.00,7.33,0.41,1773.42,874709742250,3320793,4386649,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
AXP,American Express Company,USD,109.30,110.20,110.39,109.14,114.55,89.05,0.14,0.13,109.16,91675126169,4891096,3200193,838748000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:01:23
MMM,3M Co,USD,207.78,209.29,209.50,206.20,221.69,176.87,-0.75,-0.36,208.53,119659877957,2858396,2102038,575897000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:03:50
AAPL,Apple Inc.,USD,189.95,189.83,190.08,188.54,233.47,142.00,1.23,0.65,188.72,895667421610,23563961,28337479,4715280000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
FB,"Facebook, Inc. Common Stock",USD,166.69,166.39,167.19,164.81,218.62,123.02,1.14,0.69,165.55,475731433377,13455454,17229735,2385534000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
JPM,JPMorgan Chase & Co.,USD,101.23,101.54,101.99,100.59,119.24,91.11,0.52,0.52,100.71,331451427421,14523395,13732533,3274242000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:06
V,Visa Inc,USD,156.19,155.73,156.29,154.93,156.82,116.71,1.52,0.98,154.67,343158962953,12164689,9102565,1750177000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:13
XLNX,"Xilinx, Inc.",USD,126.79,128.65,129.22,125.91,130.57,62.54,0.22,0.17,126.57,32098663791,4083013,3362698,253164000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ADBE,Adobe Inc,USD,266.49,265.47,266.75,264.20,277.61,204.95,2.96,1.12,263.53,130034057224,2097589,3185691,487951000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
ALL,Allstate Corp,USD,94.18,94.43,94.46,93.67,102.73,77.00,0.24,0.26,93.94,31264275441,2085246,1928343,331963000,New York Stock Exchange,NYSE,EDT,America/New_York,-14400,2019-03-29 16:00:50
AMZN,"Amazon.com, Inc.",USD,1780.75,1786.58,1792.86,1776.63,2050.50,1307.00,7.33,0.41,1773.42,874709742250,3320793,4386649,491203000,NASDAQ Stock Exchange,NASDAQ,EDT,America/New_York,-14400,2019-03-29 16:00:01
